05/01/2017 22:04:46,5,0.05,5
05/01/2017 22:04:51,7,0.23,5
05/01/2017 22:04:57,8,0.38,5
05/01/2017 22:05:02,9,0.31,5
05/01/2017 22:05:07,13,0.49,5
05/01/2017 22:05:12,9,0.34,5
05/01/2017 22:05:17,11,0.44,5
05/01/2017 22:05:22,8,0.57,5
05/01/2017 22:05:27,12,0.06,5
05/01/2017 22:05:32,7,0.19,5
05/01/2017 22:05:37,6,0.33,5
05/01/2017 22:05:42,7,0.36,5
05/01/2017 22:05:47,8,0.26,5
05/01/2017 22:05:52,8,0.12,5
05/01/2017 22:05:57,7,0.53,5
05/01/2017 22:06:02,13,0.3,5
05/01/2017 22:06:07,10,0.06,5
05/01/2017 22:06:12,11,0.12,5
05/01/2017 22:06:17,11,0.03,5
05/01/2017 22:06:23,9,0.16,5
05/01/2017 22:06:28,6,0.3,5
05/01/2017 22:06:33,5,0.48,5
05/01/2017 22:06:38,6,0.33,5
05/01/2017 22:06:43,6,0.06,5
05/01/2017 22:06:48,2,0.45,5
05/01/2017 22:06:53,5,0.4,5
05/01/2017 22:06:58,12,0.24,5
05/01/2017 22:07:03,8,0.47,5
05/01/2017 22:07:08,5,0.21,5
05/01/2017 22:07:13,9,0.37,5
05/01/2017 22:07:18,8,0.12,5
05/01/2017 22:07:24,13,0.45,5
05/01/2017 22:07:29,4,0.41,5
05/01/2017 22:07:34,5,0.21,5
05/01/2017 22:07:39,6,0.44,5
05/01/2017 22:07:44,12,0.33,5
05/01/2017 22:07:49,8,0.16,5
05/01/2017 22:07:54,8,0.44,5
05/01/2017 22:07:59,6,0.37,5
05/01/2017 22:08:04,10,0.46,5
05/01/2017 22:08:09,12,0.22,5
05/01/2017 22:08:14,18,0.4,5
05/01/2017 22:08:20,17,0.41,5
05/01/2017 22:08:25,7,0.26,5
05/01/2017 22:08:30,6,0.59,5
05/01/2017 22:08:35,11,0.24,5
05/01/2017 22:08:40,4,0.4,5
05/01/2017 22:08:45,11,-0.14,5
05/01/2017 22:08:50,5,0.29,5
05/01/2017 22:08:55,4,0.05,5
05/01/2017 22:09:00,14,0.22,5
05/01/2017 22:09:05,8,0.45,5
05/01/2017 22:09:10,13,0.43,5
05/01/2017 22:09:15,8,0.29,5
05/01/2017 22:09:20,8,0.28,5
05/01/2017 22:09:25,8,0.17,5
05/01/2017 22:09:31,6,0.53,5
05/01/2017 22:09:36,6,0.38,5
05/01/2017 22:09:41,9,0.01,5
05/01/2017 22:09:46,3,0.28,5
05/01/2017 22:09:51,11,0.12,5
05/01/2017 22:09:56,3,0.1,5
05/01/2017 22:10:01,7,0.15,5
05/01/2017 22:10:06,17,0.35,5
05/01/2017 22:10:11,9,0.21,5
05/01/2017 22:10:16,8,0.38,5
05/01/2017 22:10:21,7,0.33,5
05/01/2017 22:10:26,12,0.26,5
05/01/2017 22:10:31,4,0.18,5
05/01/2017 22:10:36,19,0.23,5
05/01/2017 22:10:42,6,0.25,5
05/01/2017 22:10:47,9,0.35,5
05/01/2017 22:10:52,11,0.39,5
05/01/2017 22:10:57,5,0.4,5
05/01/2017 22:11:02,4,0.52,5
05/01/2017 22:11:07,10,0.34,5
05/01/2017 22:11:12,12,0.42,5
05/01/2017 22:11:17,17,0.53,5
05/01/2017 22:11:22,19,0.4,5
05/01/2017 22:11:27,10,0.25,5
05/01/2017 22:11:32,7,0.61,5
05/01/2017 22:11:37,4,-0.3,5
05/01/2017 22:11:43,15,0.34,5
05/01/2017 22:11:48,15,0.22,5
05/01/2017 22:11:53,5,0.54,5
05/01/2017 22:11:58,5,-0.06,5
05/01/2017 22:12:03,5,0.0,5
05/01/2017 22:12:08,8,0.33,5
05/01/2017 22:12:13,4,0.23,5
05/01/2017 22:12:18,4,0.37,5
05/01/2017 22:12:23,10,0.68,5
05/01/2017 22:12:28,7,-0.02,5
05/01/2017 22:12:33,5,0.42,5
05/01/2017 22:12:38,8,0.28,5
05/01/2017 22:12:43,6,0.05,5
05/01/2017 22:12:48,7,0.3,5
05/01/2017 22:12:53,6,0.14,5
05/01/2017 22:12:58,12,0.28,5
05/01/2017 22:13:04,6,0.53,5
05/01/2017 22:13:09,8,0.45,5
05/01/2017 22:13:14,25,0.41,5
05/01/2017 22:13:19,16,0.29,5
05/01/2017 22:13:24,10,0.06,5
05/01/2017 22:13:29,9,0.35,5
05/01/2017 22:13:34,5,0.45,5
